road_id,road_type,num_lanes,num_signals,zone_type
RD02771,urban,3,11,residential
RD19680,urban,2,9,Residntl
RD18272,highway,4,1,commercial
RD06193,residential,2,15,residential
RD18325,highway,4,3,industrial
RD20231,HIGHWAY,5,2,industrial
RD05150,urban,2,5,COMMERCIAL
RD08210,highway,4,2,commercial
RD18930,urban,2,,Commercial
RD20944,RESIDENTIAL,2,12,RESIDENTIAL
RD10549,highway,5,2,COMMERCIAL
RD05640,residential,1,14,industrial
RD02792,highway,5,1,industrial
RD10133,residential,3,14,
RD15550,highway,6,3,commercial
RD06650,residential,2,11,residental
,urban,3,5,commercial
RD16989,RESDNTL,1,8,commercial
,highway,4,0,commercial
RD20165,urbn,,10,commercial
RD00198,urban,3,10,commercial
RD18261,highway,3,2,Commercial
RD16049,residential,3,15,residential
RD20336,urban,2,10,commercial
RD09556,RESIDENTIAL,2,7,residential
RD03468,urban,4,10,residential
,urban,2,6,commercial
RD20866,URBN,3,3,residential
RD11996,residential,3,5,
RD04216,urban,3,4,industrial
RD06296,URBN,3,,industrial
RD04790,HIGHWAY,6,2,industrial
RD14495,residental,1,12,
RD12591,residential,1,5,residential
RD02107,residential,10,,residential
RD12548,residential,1,,RESIDENTIAL
RD02531,HGHWAY,11,2,residential
RD16106,urban,4,10,residental
RD11031,RESDNTL,3,5,commercial
RD07207,HGHWAY,4,3,residential
RD20278,highway,-1,3,residential
RD04993,residential,1,14,industrial
RD19314,highway,6,0,
RD17344,residential,,9,commercial
RD16728,residential,2,7,residential
RD05025,residential,3,10,residential
RD12831,residential,3,15,residential
RD15619,residential,1,8,commercial
RD18609,urban,4,10,INDUSTRAL
RD06077,Residential,3,5,INDUSTRIAL
RD19942,urban,4,7,commercial
RD18895,highway,6,2,residential
RD11825,residential,3,13,residential
RD14627,urban,2,3,
RD02426,URBAN,3,4,commercial
RD13974,urban,2,5,residental
RD00586,highway,4,3,residential
RD12651,residential,2,7,commercial
RD04511,residential,3,9,
RD18226,urban,3,5,residental
RD04226,residential,0,12,commercial
RD11462,Urban,3,3,commercial
RD07379,RESDNTL,3,7,commercial
RD05418,residential,2,14,commercial
RD07286,highway,4,1,Industral
RD11292,residential,3,13,residential
RD04839,highway,4,0,
RD15369,residential,1,11,commercial
RD04260,highway,5,1,commercial
RD12212,residential,2,13,residential
,URBN,4,4,commercial
RD17927,urban,4,9,residental
RD07508,urban,4,9,
RD15860,URBAN,4,7,residential
RD11366,residential,,8,residential
RD10520,highway,3,2,comerical
RD05408,RESIDENTIAL,1,8,commercial
RD11943,residential,3,5,COMMERCIAL
RD21819,residental,1,6,commercial
RD03443,residential,3,8,Commercial
RD20269,Resdntl,3,7,COMMERCIAL
RD16598,urban,,7,commercial
RD20927,residential,3,12,residential
RD15091,urbn,3,10,residential
RD10757,highway,,2,commercial
RD06765,highway,4,0,industrial
RD19144,residential,1,15,residential
RD02769,Highway,5,0,INDUSTRAL
RD01832,URBAN,3,3,commercial
RD15490,residential,-1,11,commercial
RD19106,residential,,,commercial
,residential,2,12,RESIDENTIAL
RD14082,residential,2,14,residential
RD00806,Urban,2,5,residential
RD15473,residental,1,9,residental
RD07210,highway,,2,residential
RD15161,urban,3,11,residential
RD10310,urbna,4,5,commercial
RD18187,Resdntl,3,12,commercial
RD06545,urbn,3,3,commercial
RD05954,hghway,3,1,commercial
,residential,2,14,residential
RD06528,highway,5,3,INDUSTRAL
RD05705,residental,2,6,commercial
RD00980,residental,1,,comerical
RD07878,highway,,1,industrial
RD07185,residential,2,5,COMMERCIAL
RD15554,urban,2,7,commercial
RD18868,Hghway,,1,industrial
RD19864,highwy,6,0,industrial
,urban,3,11,commercial
RD19887,residential,2,9,residental
RD13377,Urbn,4,9,commercial
RD17621,urbna,,4,commercial
RD08804,residential,3,8,commercial
RD11731,highway,3,3,commercial
RD04261,residential,1,5,commercial
RD18451,urban,3,7,commercial
RD01153,urban,,,residential
RD06314,urban,4,4,Residntl
RD15702,Hghway,6,,industrial
RD08516,residential,2,14,Residntl
RD12827,residential,1,12,Industrial
RD21060,residential,,12,Residential
RD12333,highwy,3,3,commercial
RD00530,HIGHWAY,6,3,commercial
RD00113,highway,5,3,
RD01145,residential,3,5,Industral
RD07573,resdntl,3,14,commercial
RD15413,Highway,4,,residental
RD02610,urbn,2,5,commercial
RD05428,residential,3,8,residential
RD09897,residential,3,5,
RD01822,residential,1,14,commercial
RD21002,urban,2,5,commercial
RD15575,highway,5,2,commercial
RD12745,urban,2,8,commercial
RD02898,residential,2,13,residential
RD17873,highway,5,3,industrial
RD07269,highway,6,3,industrial
RD09884,URBN,,9,residential
RD15333,RESDNTL,2,10,COMMERCIAL
RD15720,Urbn,3,5,industrial
RD07524,residential,1,5,commercial
RD14198,residential,3,13,commercial
RD14340,highway,4,1,commercial
RD03392,residential,1,8,Residential
RD21991,highway,4,0,
,resdntl,1,12,Residential
RD04801,residential,1,12,commercial
RD02174,residential,2,10,residential
RD17234,HIGHWAY,6,1,residential
RD03274,RESDNTL,1,12,commercail
RD11679,residential,,15,residential
RD18052,highwy,6,0,residential
RD19238,urban,3,8,commercial
RD21076,urban,2,6,commercial
RD06047,highway,5,3,industrial
RD07501,residential,3,10,Residntl
RD12906,urban,4,7,Industrial
RD19064,urban,3,6,residential
RD08378,residential,1,6,residential
RD09045,urban,3,,industrial
RD09220,residential,3,7,Commercial
RD10718,highway,3,1,commercial
RD09853,highway,,2,comerical
RD00373,highway,3,2,commercial
RD15218,urbn,3,,industrial
RD17819,residential,3,7,RESIDENTIAL
RD11213,residential,2,9,RESIDENTIAL
RD18704,resdntl,2,,INDUSTRIAL
RD10249,RESIDENTIAL,1,14,residential
RD19244,urban,3,8,commercial
RD17046,urban,2,8,
RD12784,residential,3,5,Commercal
RD21942,HGHWAY,4,2,COMMERCIAL
RD05326,Resdntl,1,15,Commercal
RD20829,residential,3,8,residential
RD20245,urban,3,10,commercial
RD09349,residential,2,9,residential
RD01964,urban,4,5,
RD16435,highway,4,2,industrial
RD15148,HGHWAY,6,2,industrial
RD14933,residential,1,8,comerical
RD09990,highway,6,1,
RD01011,urban,4,3,residential
RD03674,urban,4,5,Industral
RD10140,highway,3,2,residential
RD20843,urban,4,11,industral
,urban,2,4,commercial
RD16038,HIGHWAY,4,3,commercial
RD14349,hghway,6,3,
RD06853,highway,3,1,residential
RD12711,residental,11,5,residential
RD10701,residential,1,5,residential
RD09506,Hghway,6,1,commercial
RD06281,urban,3,9,commercial
RD01611,urban,3,4,residential
RD11197,residential,2,14,residental
RD02823,residential,2,12,residential
RD19006,residential,2,14,residential
RD07603,urban,4,,residental
,URBAN,4,8,industrial
RD08728,urban,2,,commercial
RD00055,urban,3,5,residential
RD14296,residential,1,13,Residential
RD19061,urban,4,8,Industral
RD02911,highway,5,2,residential
RD12888,hghway,5,0,residental
RD19747,residential,1,6,residental
RD04691,RESDNTL,3,5,residential
RD07601,urban,3,10,comerical
RD16988,residential,2,13,industral
RD18741,RESIDENTIAL,,9,industrial
RD03689,residental,2,9,commercial
RD13345,residential,2,6,comerical
RD13570,urban,3,11,commercial
RD08776,highway,4,2,industrial
RD08230,highway,5,0,commercial
RD14762,residential,1,11,Residntl
RD14054,urban,4,3,commercial
RD10374,residential,,15,commercial
RD11254,urban,4,,residential
RD10883,hghway,4,1,INDUSTRIAL
RD01731,residential,3,13,commercial
,residential,2,15,industrial
RD21119,residential,2,12,COMMERCIAL
RD17892,highway,3,2,industrial
RD04570,Urbn,3,8,industrial
RD19607,residential,1,9,industrial
RD13034,urbn,4,5,residential
RD03568,Resdntl,2,9,RESIDENTIAL
RD05768,urbn,4,7,
RD19378,residential,2,8,residental
RD09013,Urban,3,5,industrial
RD20227,RESIDENTIAL,2,6,residential
RD02607,urban,2,10,residential
RD17949,urban,3,8,industrial
RD04741,highway,6,0,industral
RD09352,residential,1,7,commercial
,Resdntl,2,15,residential
,residential,1,13,industrial
RD03577,residential,,,residential
RD06484,urban,4,8,residential
RD01589,residential,1,14,residential
RD14066,urban,,9,commercail
RD21212,urban,4,5,
RD06201,urban,4,9,commercial
RD02158,urban,3,10,residential
RD14667,residential,1,6,RESIDENTIAL
,residential,2,9,residential
RD13027,highway,6,3,industrial
RD08041,residential,2,8,industrial
RD18057,residential,1,13,residential
RD04652,urban,4,,residental
RD12842,URBAN,2,8,commercial
RD12860,urban,2,9,residential
RD07071,urban,2,10,commercial
RD18217,resdntl,3,6,commercial
RD05762,highway,6,2,commercial
RD21101,highway,4,0,Residential
RD02732,residential,3,12,residential
RD09584,residential,2,13,commercail
RD10238,Highway,6,0,residential
RD15691,highway,3,2,Industrial
,residential,2,13,COMMERCIAL
RD07658,highway,,,industrial
RD11052,urban,2,4,residential
RD16590,urban,4,4,commercial
RD05167,highway,5,1,residential
RD16145,highway,6,3,Residential
RD04982,urban,,11,residential
RD06049,residential,2,,
RD17092,Urban,2,11,industrial
RD03401,residential,,8,
RD01362,urban,2,,industrial
RD05658,urban,2,11,RESIDENTIAL
RD09197,residential,3,11,industrial
RD14956,highway,5,0,commercial
RD19874,highway,6,3,commercial
RD01288,residential,2,6,commercial
RD09361,highway,11,2,RESIDENTIAL
RD20155,urbn,4,11,commercial
RD13783,Urban,2,3,COMMERCIAL
RD18264,residential,2,5,residential
RD16856,residential,2,10,residental
RD06391,residential,2,12,commercial
RD11027,HGHWAY,5,0,RESIDENTIAL
RD18982,highway,5,3,commercial
RD20770,residential,3,11,commercial
RD08721,highway,3,2,residential
RD19920,urban,0,5,commercial
,HGHWAY,,2,
RD07569,residential,3,,RESIDENTIAL
RD17439,Highway,3,3,comerical
RD07281,Urbn,2,11,commercial
RD04229,Highway,10,2,commercial
RD05238,urbn,3,9,
RD05581,residential,3,13,
RD16256,highway,5,1,residential
RD00206,residental,2,6,residential
RD09137,resdntl,1,12,industrial
RD07793,residential,1,7,commercial
RD21563,urbna,4,7,Commercial
RD08872,HGHWAY,4,3,
,residential,2,6,industrial
RD13047,Highway,5,3,RESIDENTIAL
RD20234,Resdntl,3,5,
RD18656,highway,3,3,comerical
RD09633,highway,,2,
RD21765,residential,2,11,Commercial
RD12900,RESIDENTIAL,2,12,
RD12092,urban,4,9,commercial
RD15414,urban,4,7,residential
RD04716,Urban,4,3,residential
RD21914,residential,1,12,INDUSTRIAL
RD01045,residential,3,9,residential
RD03622,resdntl,2,10,residential
RD17449,residential,2,8,RESIDENTIAL
RD11617,residential,3,,commercial
RD13717,Urban,0,11,
RD03684,hghway,4,1,INDUSTRAL
RD16438,residential,1,14,commercial
RD01759,urban,,8,Residntl
RD15059,highway,6,1,
RD10402,HIGHWAY,4,3,industrial
RD09816,residential,1,13,residential
RD21195,residential,1,8,residential
RD04376,URBAN,2,9,Commercal
RD00566,residential,2,9,commercial
RD02127,highway,3,0,INDUSTRAL
RD19617,urban,,7,commercail
RD19956,Residential,2,7,residential
RD17767,urban,3,11,industrial
RD01504,highway,0,1,Residntl
RD06672,urban,4,6,Commercal
RD16224,urban,2,9,residental
RD04468,residential,1,12,commercial
RD17770,residential,2,9,Commercial
RD05222,Highway,4,3,residential
RD02970,highway,-1,,industrial
RD01062,urban,2,4,Commercal
RD21061,residential,1,,residential
RD00750,residential,1,15,industrial
RD19441,urbna,,4,residential
RD08218,residential,1,12,residential
RD20180,residential,2,8,commercial
RD03043,URBAN,3,10,industrial
RD11287,residential,3,8,
RD04503,residential,2,,Residntl
RD14192,Highway,,0,commercial
RD14808,urban,3,6,commercail
RD07749,Resdntl,1,11,comerical
RD09394,residential,2,5,Industrial
RD12208,urban,2,7,
RD00801,residential,2,13,commercial
RD11375,Residential,2,,industrial
RD07758,residential,1,12,commercial
RD08834,residential,1,9,Commercial
RD08423,residential,1,6,Residential
RD13505,highway,3,0,Commercial
RD21972,residential,3,14,residential
,urban,3,8,residential
RD09354,residential,3,10,residential
RD03140,residential,1,12,residential
RD01908,highway,5,1,
RD14303,Residential,3,14,residental
RD01299,residential,3,15,residential
RD10698,residential,3,15,residential
,residential,2,9,commercial
RD04209,residential,1,15,residential
RD18811,urban,2,5,commercial
RD00367,highway,6,0,comerical
RD12251,Residential,2,7,Residntl
RD06923,residential,2,9,commercial
RD17490,urban,2,8,Commercial
RD10433,highway,6,2,comerical
RD05535,highway,3,3,commercial
RD15021,URBAN,,6,commercial
RD16254,URBN,4,7,Commercial
RD08399,Urbn,2,,commercial
RD06258,residential,3,6,residential
,highway,4,0,comerical
RD06292,highway,3,2,industrial
RD21655,urban,2,4,commercial
,residential,1,12,industrial
RD02405,highway,3,1,commercial
RD15359,HGHWAY,3,1,commercial
RD17640,Highway,5,0,industrial
RD13402,RESIDENTIAL,1,7,residential
RD12867,highwy,,,commercial
RD00666,highway,5,0,residential
,urban,2,11,Residential
RD18047,residential,2,12,residential
RD08578,URBN,3,4,residential
RD19651,residential,3,6,Residntl
RD16696,residential,1,11,commercail
RD10113,urban,3,5,Residential
RD12762,highwy,,0,COMMERCIAL
RD18714,residential,3,10,residential
RD05659,highway,6,3,commercial
RD14711,highway,4,3,comerical
RD18566,highway,6,1,industrial
RD21183,Urbn,2,11,commercial
RD10370,RESDNTL,2,12,residential
RD19899,highway,5,2,commercail
RD16006,residential,1,12,comerical
RD02066,residential,2,6,residental
RD01550,residential,2,12,
RD12090,residential,1,10,commercial
RD14523,URBN,3,9,residential
RD18303,residential,2,9,Residntl
RD04074,urban,3,5,residential
RD20784,residential,1,8,residential
RD08705,residential,1,13,industrial
RD00600,highway,3,2,residential
RD17587,urban,4,,commercial
RD21568,HIGHWAY,6,2,industrial
RD12088,URBAN,2,9,residential
RD09762,residential,3,5,residential
RD13071,urban,4,11,commercial
RD17144,residental,2,11,commercial
RD21680,residential,3,15,
,RESIDENTIAL,1,15,
RD07320,residential,2,14,residential
RD00288,urban,4,6,commercial
RD06834,HIGHWAY,5,3,Industral
RD19794,urbna,4,5,
RD04805,RESDNTL,2,13,commercial
RD02929,urbn,2,7,commercial
RD04379,resdntl,3,15,
,urban,3,7,commercial
RD00386,urban,4,8,
RD04853,highway,3,1,commercial
RD12965,residential,2,14,comerical
RD18976,resdntl,1,9,residential
RD15415,Resdntl,2,7,Commercal
,RESDNTL,2,9,residental
RD06051,highway,4,,commercail
RD11246,residential,2,10,Industrial
RD09820,highway,4,1,industrial
RD00821,residential,1,9,RESIDENTIAL
RD17093,residential,2,5,residental
RD14142,RESIDENTIAL,3,9,INDUSTRIAL
RD08022,highway,3,3,industral
RD01992,residential,2,13,Residntl
RD18730,residential,1,12,residential
RD04616,urban,3,3,commercial
RD12993,Highway,3,1,INDUSTRAL
RD00796,URBAN,3,7,comerical
RD21513,highway,6,,industrial
RD07455,residental,3,11,commercial
RD11922,residential,3,14,commercial
RD10069,Residential,3,14,Residential
RD18960,residental,2,11,residential
RD03238,urban,3,3,commercial
RD00537,highway,4,2,commercial
RD09670,urban,4,5,industrial
,highway,,,Commercial
RD05524,urban,4,10,Commercal
RD08193,residential,3,14,commercial
RD12668,HIGHWAY,11,2,industrial
RD01311,Resdntl,1,8,residential
RD15566,URBAN,2,6,industrial
RD06283,residental,3,11,RESIDENTIAL
RD08712,urban,2,6,INDUSTRAL
RD06948,urban,2,10,
RD16843,highway,5,,Commercal
RD01830,Residential,2,14,residental
RD21955,Urbn,3,4,industrial
RD18182,residential,1,15,residential
RD05490,Urbn,2,7,commercial
RD13243,RESIDENTIAL,1,14,commercial
RD20076,residential,2,11,
RD20687,residential,2,5,commercail
RD08226,urban,,3,INDUSTRIAL
RD07378,HIGHWAY,3,2,industrial
RD09890,highway,4,3,commercial
RD01900,urban,,3,COMMERCIAL
RD16485,urban,4,8,residential
RD18426,residential,3,9,residential
RD06963,urbna,4,11,commercial
RD14438,residential,2,9,Residntl
RD00894,urban,3,5,industrial
RD08212,highway,,1,commercial
RD06789,residential,0,,residential
RD17735,HGHWAY,4,3,Residential
RD19204,urban,4,6,commercial
RD20742,highway,3,,Commercial
RD15030,highway,6,1,
RD07450,RESIDENTIAL,3,11,commercial
RD00583,residential,1,9,Commercal
RD15999,urban,2,9,residential
RD15707,Urbn,2,4,RESIDENTIAL
RD09416,residential,10,13,RESIDENTIAL
RD02110,Hghway,,0,commercial
RD05227,residential,2,7,residential
RD02636,residential,3,9,residential
RD20334,residential,2,12,Residential
RD19535,urbn,3,5,
RD16209,URBN,2,9,Residntl
RD01662,RESIDENTIAL,1,,residential
RD20966,highway,3,0,industrial
RD11241,residential,3,14,RESIDENTIAL
RD05674,highway,3,3,residential
RD01354,URBAN,2,5,residential
RD07618,highway,6,2,commercial
RD16082,highway,,0,residential
RD20995,residential,1,13,commercail
RD18068,HIGHWAY,4,2,Residntl
RD21482,residential,1,9,residential
RD18342,residential,3,7,residential
RD02942,urban,2,7,commercial
RD14766,urban,4,11,residential
RD04277,residential,2,12,RESIDENTIAL
RD00571,URBN,4,7,
RD01830,highway,4,0,industrial
RD11064,urbna,3,,commercial
RD06338,residential,,14,commercial
RD16412,Hghway,6,1,residential
RD17878,RESIDENTIAL,2,8,residential
RD02470,highway,5,0,industrial
RD20703,residential,2,7,residential
RD13274,residential,,13,residential
RD10716,residential,1,5,residential
RD13180,residential,3,10,commercail
RD18855,resdntl,1,14,residential
RD21814,highway,5,2,commercial
RD20557,highway,6,2,COMMERCIAL
RD18672,residential,3,7,commercial
RD03461,Hghway,3,1,industrial
RD00725,residential,,7,commercial
RD14554,residential,2,15,Residential
RD17698,highway,3,3,Industrial
RD02263,urban,2,9,commercial
RD03770,Residential,3,7,residential
RD10578,urban,2,4,commercial
RD01266,residential,1,,commercail
RD20149,residential,1,9,commercial
RD16212,residental,1,6,Residntl
RD10004,resdntl,,,commercial
RD00027,residential,3,14,residential
RD08216,Residential,2,9,commercial
RD19518,residential,3,,residential
RD13310,Resdntl,0,6,residential
RD16271,residential,3,5,
RD20465,highwy,4,3,COMMERCIAL
RD18029,residential,2,13,residential
RD12425,URBAN,3,7,commercial
RD19821,highway,5,0,commercail
RD00441,highway,6,1,
RD09609,residential,1,5,residential
RD20903,urban,3,9,residential
RD10976,residential,2,11,residental
RD19029,residential,1,6,Commercial
RD12335,URBN,4,11,INDUSTRIAL
RD21157,residential,3,5,residential
RD08751,urban,2,11,commercial
RD06453,residential,1,15,Residential
RD01902,highway,6,2,commercial
RD06957,residential,2,5,residential
RD11967,urban,4,11,
RD21309,urbn,3,8,commercial
,residential,,5,commercial
RD20120,urban,2,5,commercial
RD06552,highway,6,2,residential
RD17276,urban,2,3,residential
RD05216,hghway,6,0,industrial
RD18040,residential,3,7,residential
,urban,4,6,commercial
RD01570,highway,5,2,residential
RD03978,highway,6,2,commercial
RD15400,Residential,3,14,commercial
RD21826,highway,5,3,residential
RD16812,RESDNTL,2,,industrial
RD10952,residential,,9,residential
RD13342,residential,2,11,
,URBAN,2,5,residential
RD11449,urban,3,10,commercial
RD06457,urban,3,6,commercial
RD11253,RESDNTL,,12,residental
RD09009,Resdntl,3,8,commercial
RD21857,residential,1,13,
RD01637,urban,3,4,
RD05648,residential,,8,commercial
RD02611,urban,3,11,residential
RD07821,residential,1,14,RESIDENTIAL
,HGHWAY,6,,residential
RD06132,residential,1,9,COMMERCIAL
RD09099,residential,3,13,residential
RD16194,highway,3,0,industrial
,Highway,6,,industrial
RD04010,residential,1,6,residential
RD11865,residential,1,,Residntl
RD18353,residential,2,8,commercial
RD13695,residential,3,6,Residntl
RD03332,Residential,1,10,residential
RD03870,residential,1,,Commercial
RD21424,highway,4,3,industrial
RD01317,urban,3,5,commercial
RD18438,highway,6,3,industral
RD04937,residential,2,10,residental
RD02820,residential,1,10,industrial
,Urbn,2,8,residential
RD12433,Urban,3,7,residential
