road_id,road_type,num_lanes,num_signals,zone_type
RD11902,residential,1,5,residential
RD12811,residential,3,10,residential
RD09384,residential,2,10,residential
RD05372,residential,3,13,industrial
RD04018,urban,2,5,commercial
RD01442,urban,4,10,residential
RD03277,residential,,14,residential
RD18759,residential,3,12,commercial
RD04897,urban,4,10,commercial
RD20645,urban,4,4,residential
RD02465,residential,1,10,commercial
RD16654,residential,3,8,residential
RD06780,residential,,9,commercial
RD16118,residential,3,15,residential
RD18259,residential,3,5,residential
RD02201,urban,4,4,commercial
RD07731,residential,2,10,residential
RD17215,highway,5,3,residential
RD12639,residential,1,15,residential
RD07179,residential,2,15,residential
RD20603,residential,,6,commercial
RD08813,residential,3,10,residential
RD04523,residential,2,11,commercial
RD05615,residential,,13,residential
RD16143,residential,3,12,residential
RD00920,urban,4,9,commercial
RD12121,highway,4,3,commercial
RD06145,urban,4,6,industrial
RD09603,residential,3,9,
RD20610,urban,3,6,residential
RD04094,urban,3,4,commercial
RD07980,urban,4,9,commercial
RD18500,urban,3,9,industrial
RD18825,residential,2,10,commercial
RD12626,highway,4,2,residential
RD00754,residential,1,8,residential
RD21304,urban,2,4,commercial
RD09715,urban,3,8,commercial
RD07860,residential,3,15,residential
RD05333,residential,,13,residential
RD21127,residential,2,5,residential
RD03984,highway,4,2,industrial
RD01751,residential,1,15,commercial
RD04489,urban,4,3,commercial
RD07211,residential,2,15,commercial
RD08241,urban,3,8,commercial
RD10119,urban,2,10,industrial
RD11527,urban,3,3,commercial
RD03268,urban,4,11,commercial
RD09175,urban,2,3,residential
RD09144,residential,3,13,residential
RD21939,urban,2,9,residential
RD19860,urban,2,7,commercial
RD18132,urban,3,4,commercial
RD01664,highway,3,0,residential
RD21412,highway,6,0,industrial
RD06120,urban,2,11,residential
RD04194,highway,3,2,commercial
RD10848,residential,,8,commercial
RD03418,highway,3,0,industrial
RD03314,residential,3,5,residential
RD21369,urban,2,7,
RD12812,highway,3,3,residential
RD07486,residential,1,8,residential
RD02293,residential,,7,industrial
RD10581,residential,1,8,residential
RD05794,highway,6,2,commercial
RD11798,residential,1,13,residential
RD13729,residential,3,10,residential
RD06621,urban,2,7,residential
RD00093,residential,3,6,residential
RD06835,highway,4,1,commercial
RD06448,residential,3,11,residential
RD20342,residential,2,9,residential
RD06969,highway,6,0,residential
RD05047,residential,,7,residential
RD13226,residential,1,8,
RD16594,residential,1,,residential
RD05799,urban,3,6,industrial
RD14366,highway,3,1,commercial
RD00700,residential,1,9,commercial
RD02376,residential,1,15,residential
RD06076,urban,,4,commercial
RD14281,highway,5,3,industrial
RD21084,residential,2,15,commercial
RD17499,residential,1,6,commercial
RD03748,highway,3,2,commercial
RD14600,highway,,3,industrial
RD11926,residential,3,11,residential
RD10121,urban,4,3,residential
RD19802,residential,1,8,residential
RD05336,residential,2,15,residential
RD02575,residential,2,15,residential
RD17103,urban,2,11,commercial
RD19964,residential,2,5,residential
RD02815,residential,,5,commercial
RD12033,urban,2,11,residential
RD00730,residential,1,11,residential
RD02563,residential,2,8,
RD15270,highway,4,3,residential
RD15408,highway,5,2,commercial
RD18831,urban,3,5,commercial
RD09356,residential,1,14,commercial
RD15287,urban,4,5,commercial
RD09987,residential,1,12,residential
RD13020,urban,4,5,industrial
RD14884,urban,3,10,commercial
RD00503,urban,3,10,commercial
RD11790,highway,5,1,commercial
RD21865,urban,,5,commercial
RD16770,urban,3,8,residential
RD17825,residential,,,residential
RD05034,residential,2,9,residential
RD03494,urban,4,3,residential
RD01782,residential,1,15,residential
RD03172,urban,4,11,
RD02993,residential,1,9,
RD20062,residential,2,7,commercial
RD11256,urban,3,8,residential
RD10452,urban,3,4,residential
RD20695,residential,2,12,industrial
RD07262,residential,2,10,residential
RD16509,highway,3,1,industrial
RD04992,urban,2,6,
RD19986,residential,3,12,residential
RD14240,residential,,12,commercial
RD19074,highway,6,0,commercial
RD13487,highway,3,1,commercial
RD21890,residential,3,10,residential
RD08123,residential,1,,residential
RD08349,highway,3,3,industrial
RD05230,highway,,3,commercial
RD00107,urban,4,8,residential
RD07989,highway,4,3,commercial
RD21590,urban,2,6,commercial
RD18888,urban,3,,residential
RD11715,highway,6,3,
RD16312,highway,3,2,residential
RD05060,urban,3,11,industrial
RD08243,highway,5,0,industrial
RD15225,highway,5,3,industrial
RD11106,residential,2,10,residential
RD17233,highway,4,3,commercial
RD08720,urban,4,11,industrial
RD04329,residential,1,10,
RD04910,residential,1,13,commercial
RD10573,urban,4,8,commercial
RD04650,residential,3,10,industrial
RD08425,urban,4,4,residential
RD07919,highway,6,2,residential
RD18530,urban,4,4,commercial
RD02893,highway,3,,
RD17118,urban,4,11,commercial
RD21443,urban,3,8,commercial
RD04436,urban,4,9,
RD14491,highway,5,3,commercial
RD11955,urban,4,10,industrial
RD04125,highway,6,1,commercial
RD16327,residential,2,8,commercial
RD19218,residential,3,11,commercial
RD10067,residential,3,7,commercial
RD10403,highway,4,1,industrial
RD09650,highway,5,2,commercial
RD03192,urban,3,4,commercial
RD10529,highway,4,2,industrial
RD07253,urban,4,4,residential
RD20457,urban,,6,commercial
RD07042,residential,3,12,
RD09531,urban,4,10,residential
RD14800,residential,1,15,commercial
RD11792,highway,5,0,industrial
RD04915,residential,2,7,residential
RD12715,urban,,11,residential
RD03523,residential,,12,commercial
RD09657,highway,6,1,commercial
RD18900,highway,5,3,commercial
RD19997,urban,2,,commercial
RD03235,urban,2,6,industrial
RD07800,residential,2,9,residential
RD01367,residential,1,10,residential
RD12961,residential,3,9,residential
RD11985,residential,3,14,commercial
RD07837,urban,4,3,commercial
RD14883,residential,,6,residential
RD11662,residential,3,11,commercial
RD12992,residential,,14,
RD00837,residential,,8,residential
RD18388,residential,3,6,commercial
RD11817,residential,2,5,residential
RD10239,urban,4,8,industrial
RD09524,residential,1,7,residential
RD20397,residential,2,,
RD00463,urban,2,8,commercial
RD03729,residential,1,5,residential
RD03404,urban,4,7,commercial
RD14124,urban,2,7,industrial
RD20558,urban,2,3,commercial
RD08562,urban,2,6,commercial
RD02172,residential,2,14,residential
RD01044,residential,2,10,residential
RD03114,urban,3,10,residential
RD12593,residential,2,12,
RD12458,residential,1,11,commercial
RD09044,highway,3,2,commercial
RD04355,highway,3,0,
RD09981,urban,3,5,residential
RD00660,urban,3,4,commercial
RD07473,residential,2,8,residential
RD11300,highway,,0,commercial
RD19985,residential,3,,residential
RD04016,urban,4,10,residential
RD10663,highway,6,1,industrial
RD11301,urban,2,10,commercial
RD02994,highway,4,0,industrial
RD04196,highway,5,1,residential
RD11689,residential,3,15,commercial
RD04063,urban,4,10,residential
RD08568,urban,3,5,industrial
RD14200,urban,3,11,commercial
RD21856,residential,3,11,industrial
RD15650,residential,1,14,residential
RD01302,residential,1,10,residential
RD12658,urban,2,,commercial
RD18348,residential,2,6,
RD17788,urban,2,11,commercial
RD04448,residential,3,13,residential
RD13834,residential,,8,residential
RD08314,residential,3,14,
RD05399,residential,3,15,residential
RD01620,urban,4,8,
RD03294,urban,2,3,
RD06529,highway,5,0,residential
RD16995,residential,1,5,
RD20365,urban,3,9,commercial
RD21326,urban,4,8,commercial
RD19677,urban,3,3,commercial
RD08588,highway,6,3,commercial
RD00200,highway,5,3,commercial
RD20821,highway,6,3,industrial
RD09330,residential,3,7,residential
RD08173,residential,1,15,residential
RD14968,highway,5,2,residential
RD03227,urban,2,10,commercial
RD10650,highway,3,,commercial
RD01960,urban,3,9,industrial
RD09972,residential,2,11,commercial
RD17370,residential,3,15,commercial
RD19355,residential,2,11,commercial
RD21810,urban,,,residential
RD17284,highway,4,1,commercial
RD11941,urban,3,5,commercial
RD19523,urban,3,3,
RD13106,residential,2,11,residential
RD17751,highway,6,,commercial
RD07930,residential,3,14,
RD16816,highway,6,3,industrial
RD07898,highway,6,3,industrial
RD19882,urban,4,11,residential
RD02771,urban,3,11,residential
RD19680,urban,2,9,residential
RD18272,highway,4,1,commercial
RD06193,residential,2,15,residential
RD18325,highway,4,3,industrial
RD20231,highway,5,2,industrial
RD05150,urban,2,5,commercial
RD08210,highway,4,2,commercial
RD20944,residential,2,12,residential
RD10549,highway,5,2,commercial
RD05640,residential,1,14,industrial
RD02792,highway,5,1,industrial
RD10133,residential,3,14,
RD15550,highway,6,3,commercial
RD06650,residential,2,11,residential
RD16989,residential,1,8,commercial
RD00198,urban,3,10,commercial
RD18261,highway,3,2,commercial
RD16049,residential,3,15,residential
RD20336,urban,2,10,commercial
RD09556,residential,2,7,residential
RD03468,urban,4,10,residential
RD20866,urban,3,3,residential
RD11996,residential,3,5,
RD04216,urban,3,4,industrial
RD06296,urban,3,,industrial
RD04790,highway,6,2,industrial
RD14495,residential,1,12,
RD12591,residential,1,5,residential
RD02107,residential,,,residential
RD12548,residential,1,,residential
RD02531,highway,,2,residential
RD16106,urban,4,10,residential
RD11031,residential,3,5,commercial
RD07207,highway,4,3,residential
RD20278,highway,,3,residential
RD04993,residential,1,14,industrial
RD19314,highway,6,0,
RD17344,residential,,9,commercial
RD16728,residential,2,7,residential
RD05025,residential,3,10,residential
RD12831,residential,3,15,residential
RD15619,residential,1,8,commercial
RD18609,urban,4,10,industrial
RD06077,residential,3,5,industrial
RD19942,urban,4,7,commercial
RD18895,highway,6,2,residential
RD11825,residential,3,13,residential
RD14627,urban,2,3,
RD02426,urban,3,4,commercial
RD13974,urban,2,5,residential
RD00586,highway,4,3,residential
RD12651,residential,2,7,commercial
RD04511,residential,3,9,
RD18226,urban,3,5,residential
RD04226,residential,,12,commercial
RD11462,urban,3,3,commercial
RD07379,residential,3,7,commercial
RD05418,residential,2,14,commercial
RD07286,highway,4,1,industrial
RD11292,residential,3,13,residential
RD04839,highway,4,0,
RD12212,residential,2,13,residential
RD17927,urban,4,9,residential
RD07508,urban,4,9,
RD15860,urban,4,7,residential
RD11366,residential,,8,residential
RD10520,highway,3,2,commercial
RD05408,residential,1,8,commercial
RD11943,residential,3,5,commercial
RD21819,residential,1,6,commercial
RD03443,residential,3,8,commercial
RD20269,residential,3,7,commercial
RD16598,urban,,7,commercial
RD20927,residential,3,12,residential
RD15091,urban,3,10,residential
RD10757,highway,,2,commercial
RD06765,highway,4,0,industrial
RD19144,residential,1,15,residential
RD02769,highway,5,0,industrial
RD01832,urban,3,3,commercial
RD15490,residential,,11,commercial
RD19106,residential,,,commercial
RD14082,residential,2,14,residential
RD00806,urban,2,5,residential
RD15473,residential,1,9,residential
RD07210,highway,,2,residential
RD15161,urban,3,11,residential
RD10310,urban,4,5,commercial
RD18187,residential,3,12,commercial
RD06545,urban,3,3,commercial
RD05954,highway,3,1,commercial
RD06528,highway,5,3,industrial
RD05705,residential,2,6,commercial
RD00980,residential,1,,commercial
RD07878,highway,,1,industrial
RD07185,residential,2,5,commercial
RD15554,urban,2,7,commercial
RD18868,highway,,1,industrial
RD19864,highway,6,0,industrial
RD19887,residential,2,9,residential
RD13377,urban,4,9,commercial
RD17621,urban,,4,commercial
RD08804,residential,3,8,commercial
RD11731,highway,3,3,commercial
RD04261,residential,1,5,commercial
RD18451,urban,3,7,commercial
RD01153,urban,,,residential
RD06314,urban,4,4,residential
RD15702,highway,6,,industrial
RD08516,residential,2,14,residential
RD12827,residential,1,12,industrial
RD21060,residential,,12,residential
RD12333,highway,3,3,commercial
RD00113,highway,5,3,
RD01145,residential,3,5,industrial
RD07573,residential,3,14,commercial
RD15413,highway,4,,residential
RD02610,urban,2,5,commercial
RD05428,residential,3,8,residential
RD09897,residential,3,5,
RD01822,residential,1,14,commercial
RD21002,urban,2,5,commercial
RD15575,highway,5,2,commercial
RD12745,urban,2,8,commercial
RD02898,residential,2,13,residential
RD17873,highway,5,3,industrial
RD07269,highway,6,3,industrial
RD15333,residential,2,10,commercial
RD15720,urban,3,5,industrial
RD07524,residential,1,5,commercial
RD14198,residential,3,13,commercial
RD14340,highway,4,1,commercial
RD03392,residential,1,8,residential
RD21991,highway,4,0,
RD04801,residential,1,12,commercial
RD02174,residential,2,10,residential
RD17234,highway,6,1,residential
RD03274,residential,1,12,commercial
RD11679,residential,,15,residential
RD18052,highway,6,0,residential
RD19238,urban,3,8,commercial
RD21076,urban,2,6,commercial
RD06047,highway,5,3,industrial
RD07501,residential,3,10,residential
RD12906,urban,4,7,industrial
RD19064,urban,3,6,residential
RD08378,residential,1,6,residential
RD09045,urban,3,,industrial
RD10718,highway,3,1,commercial
RD09853,highway,,2,commercial
RD00373,highway,3,2,commercial
RD15218,urban,3,,industrial
RD17819,residential,3,7,residential
RD11213,residential,2,9,residential
RD18704,residential,2,,industrial
RD10249,residential,1,14,residential
RD19244,urban,3,8,commercial
RD17046,urban,2,8,
RD12784,residential,3,5,commercial
RD21942,highway,4,2,commercial
RD05326,residential,1,15,commercial
RD20829,residential,3,8,residential
RD20245,urban,3,10,commercial
RD09349,residential,2,9,residential
RD01964,urban,4,5,
RD16435,highway,4,2,industrial
RD15148,highway,6,2,industrial
RD14933,residential,1,8,commercial
RD09990,highway,6,1,
RD03674,urban,4,5,industrial
RD10140,highway,3,2,residential
RD20843,urban,4,11,industrial
RD16038,highway,4,3,commercial
RD14349,highway,6,3,
RD06853,highway,3,1,residential
RD12711,residential,,5,residential
RD10701,residential,1,5,residential
RD09506,highway,6,1,commercial
RD06281,urban,3,9,commercial
RD01611,urban,3,4,residential
RD11197,residential,2,14,residential
RD02823,residential,2,12,residential
RD19006,residential,2,14,residential
RD07603,urban,4,,residential
RD08728,urban,2,,commercial
RD00055,urban,3,5,residential
RD14296,residential,1,13,residential
RD19061,urban,4,8,industrial
RD02911,highway,5,2,residential
RD12888,highway,5,0,residential
RD04691,residential,3,5,residential
RD07601,urban,3,10,commercial
RD16988,residential,2,13,industrial
RD03689,residential,2,9,commercial
RD13345,residential,2,6,commercial
RD13570,urban,3,11,commercial
RD08776,highway,4,2,industrial
RD08230,highway,5,0,commercial
RD14762,residential,1,11,residential
RD14054,urban,4,3,commercial
RD10374,residential,,15,commercial
RD11254,urban,4,,residential
RD10883,highway,4,1,industrial
RD01731,residential,3,13,commercial
RD21119,residential,2,12,commercial
RD17892,highway,3,2,industrial
RD04570,urban,3,8,industrial
RD19607,residential,1,9,industrial
RD13034,urban,4,5,residential
RD03568,residential,2,9,residential
RD05768,urban,4,7,
RD19378,residential,2,8,residential
RD09013,urban,3,5,industrial
RD20227,residential,2,6,residential
RD02607,urban,2,10,residential
RD17949,urban,3,8,industrial
RD04741,highway,6,0,industrial
RD09352,residential,1,7,commercial
RD03577,residential,,,residential
RD06484,urban,4,8,residential
RD01589,residential,1,14,residential
RD14066,urban,,9,commercial
RD21212,urban,4,5,
RD06201,urban,4,9,commercial
RD02158,urban,3,10,residential
RD14667,residential,1,6,residential
RD13027,highway,6,3,industrial
RD08041,residential,2,8,industrial
RD18057,residential,1,13,residential
RD04652,urban,4,,residential
RD12842,urban,2,8,commercial
RD12860,urban,2,9,residential
RD07071,urban,2,10,commercial
RD18217,residential,3,6,commercial
RD05762,highway,6,2,commercial
RD21101,highway,4,0,residential
RD02732,residential,3,12,residential
RD09584,residential,2,13,commercial
RD10238,highway,6,0,residential
RD15691,highway,3,2,industrial
RD07658,highway,,,industrial
RD11052,urban,2,4,residential
